osm_id,osm_type,name,amenity,cuisine,brand,operator,address,housenumber,postcode,phone,website,opening_hours,outdoor_seating,takeaway,delivery,wheelchair,latitude,longitude,search_postcode_sector,search_ward,search_constituency,is_chain_name,chain_matched,is_chain_brand,is_chain_website,is_chain,validated,validation_status,google_place_id,google_name,google_types,google_rating,google_user_ratings_total,google_price_level,google_vicinity,google_lat,google_lng,business_status,google_phone,google_phone_intl,google_website,google_opening_hours,google_photo_reference,search_type,data_source
13048329293,node,Brewnel's,cafe,,,,,,,,,,,,,,51.4584284,-2.5943331,BS1 1,Central,Bristol Central,FALSE,,FALSE,FALSE,FALSE,TRUE,,ChIJF1M_hzCNcUgRjhQpw40yA58,Brewnel's Coffee Shop,"cafe,store,food,point_of_interest,establishment",3,30,,"Heart Institute, Bristol",51.4593442,-2.5972427,OPERATIONAL,,,,"{""open_now"": false, ""periods"": [{""close"": {""day"": 1, ""time"": ""0000""}, ""open"": {""day"": 0, ""time"": ""0900""}}, {""close"": {""day"": 2, ""time"": ""0000""}, ""open"": {""day"": 1, ""time"": ""0700""}}, {""close"": {""day"": 3, ""time"": ""0000""}, ""open"": {""day"": 2, ""time"": ""0700""}}, {""close"": {""day"": 4, ""time"": ""0000""}, ""open"": {""day"": 3, ""time"": ""0700""}}, {""close"": {""day"": 5, ""time"": ""0000""}, ""open"": {""day"": 4, ""time"": ""0700""}}, {""close"": {""day"": 6, ""time"": ""0000""}, ""open"": {""day"": 5, ""time"": ""0700""}}, {""close"": {""day"": 0, ""time"": ""0000""}, ""open"": {""day"": 6, ""time"": ""0900""}}], ""weekday_text"": [""Monday: 7:00\u202fAM\u2009\u2013\u200912:00\u202fAM"", ""Tuesday: 7:00\u202fAM\u2009\u2013\u200912:00\u202fAM"", ""Wednesday: 7:00\u202fAM\u2009\u2013\u200912:00\u202fAM"", ""Thursday: 7:00\u202fAM\u2009\u2013\u200912:00\u202fAM"", ""Friday: 7:00\u202fAM\u2009\u2013\u200912:00\u202fAM"", ""Saturday: 9:00\u202fAM\u2009\u2013\u200912:00\u202fAM"", ""Sunday: 9:00\u202fAM\u2009\u2013\u200912:00\u202fAM""]}",AcnlKN3MCuvC-ZUyEiWtx2JU1YVD6k3SqO7n5J5AkH0MPjyd2c2Q2qRcQUT-bQOC8vwceonxZGuBQPqYrS435NhRzHM4WKjgUdoDAf5UtyTMN-U4ocN5cVpoldmZu-EEMuT-htuSIOM9eUlsYRIVr5B3jW2_Ww6XKig_1i6H-wl5pvW_aXCVGbMESxIdwQ2SPs6huTEFMkIw9A7yDMXMrSafVtUOw-gfq1_EQ7OA5EY6TjYbcgqgXnUaJ3V9xvIFMW8wSnCjEI_fEyom0ARplj8wCKcrNGN-iCvHutFJO9QAVOY4j88yF6ka8oFRqFdbcfxPptzpsSGeXqqXxuRCr9b-t6F6tRAB9MHcNiAhDvUbG1UG1n8iNX8gv-475buD0SJcSyUY5n0tBD-La17tDfqvN_kKYyMkt0mHAUkc6Con8_Ezkg,,OSM
126489283,way,The Bridge Inn,pub,,,,Passage Street,16,BS2 0JF,,,,,,,no,51.4542618,-2.5861846,BS1 1,Central,Bristol Central,FALSE,,FALSE,FALSE,FALSE,TRUE,,ChIJpybkiHqOcUgRZL--x2PYPvA,Bridge Inn,"bar,point_of_interest,establishment",4.5,508,1,"16 Passage St, Bristol",51.454246,-2.5862125,OPERATIONAL,0117 929 0942,+44 117 929 0942,,"{""open_now"": false, ""periods"": [{""close"": {""day"": 0, ""time"": ""2300""}, ""open"": {""day"": 0, ""time"": ""1300""}}, {""close"": {""day"": 2, ""time"": ""2300""}, ""open"": {""day"": 2, ""time"": ""1200""}}, {""close"": {""day"": 3, ""time"": ""2300""}, ""open"": {""day"": 3, ""time"": ""1200""}}, {""close"": {""day"": 4, ""time"": ""2330""}, ""open"": {""day"": 4, ""time"": ""1200""}}, {""close"": {""day"": 5, ""time"": ""2330""}, ""open"": {""day"": 5, ""time"": ""1200""}}, {""close"": {""day"": 6, ""time"": ""2330""}, ""open"": {""day"": 6, ""time"": ""1300""}}], ""weekday_text"": [""Monday: Closed"", ""Tuesday: 12:00\u2009\u2013\u200911:00\u202fPM"", ""Wednesday: 12:00\u2009\u2013\u200911:00\u202fPM"", ""Thursday: 12:00\u2009\u2013\u200911:30\u202fPM"", ""Friday: 12:00\u2009\u2013\u200911:30\u202fPM"", ""Saturday: 1:00\u2009\u2013\u200911:30\u202fPM"", ""Sunday: 1:00\u2009\u2013\u200911:00\u202fPM""]}",AcnlKN12tCsq0J95VAjOCI7YOV6vuIbuA_ASDULPYZhoYvxGDO2BfeolQgAVLnKhmdceX8yre-xRWbNuLh8NmSlnS7FMZ4nnzoNkflsM3MJfrgpenXr3mnhAp_WPwR02g9Tz0-TaBRvqNJeNJMGoVed7LwLgaF21dcxtGndH_s1jX7RjFUukIX1Q-7uhoghZ55YXdEUJh9ae7UUx2jg8xB-nkis1n_r0jQv56k30R4O-_7DNKHAc1dHdUCTleojEv-tpgLaruB_qHkptyDaPSmjcRoOd3_9qEibxgo0SA4n7OedGVY8KDvfVvlaFmF10o6Zk7OzKFFWt26vtEAsE9oUcFYw7Y1vOE46vMNOTa4AKBgU83bEk6ZuHnZ6BHK9GwQ2EGGQwOKgJ1d_i9rNx-UgXSq7xlog_Z6SlrmdVevgiyPjbdA,,OSM
292125353,way,brisnoodles.com,restaurant,noodle,,,Park Row,10a,BS1 5LJ,,,,,,,,51.4553193,-2.6004438,BS1 1,Central,Bristol Central,FALSE,,FALSE,FALSE,FALSE,TRUE,,ChIJhQUx5tmNcUgRwXwnVwWyglQ,BrisNoodles,"restaurant,point_of_interest,food,establishment",4.5,261,,"10A Park Row, Bristol",51.4553652,-2.6004467,OPERATIONAL,0117 336 0790,+44 117 336 0790,http://facebook.com/brisnoodles,"{""open_now"": false, ""periods"": [{""close"": {""day"": 1, ""time"": ""2130""}, ""open"": {""day"": 1, ""time"": ""1200""}}, {""close"": {""day"": 2, ""time"": ""2130""}, ""open"": {""day"": 2, ""time"": ""1200""}}, {""close"": {""day"": 3, ""time"": ""2130""}, ""open"": {""day"": 3, ""time"": ""1200""}}, {""close"": {""day"": 4, ""time"": ""2130""}, ""open"": {""day"": 4, ""time"": ""1200""}}, {""close"": {""day"": 5, ""time"": ""2130""}, ""open"": {""day"": 5, ""time"": ""1200""}}, {""close"": {""day"": 6, ""time"": ""2130""}, ""open"": {""day"": 6, ""time"": ""1200""}}], ""weekday_text"": [""Monday: 12:00\u2009\u2013\u20099:30\u202fPM"", ""Tuesday: 12:00\u2009\u2013\u20099:30\u202fPM"", ""Wednesday: 12:00\u2009\u2013\u20099:30\u202fPM"", ""Thursday: 12:00\u2009\u2013\u20099:30\u202fPM"", ""Friday: 12:00\u2009\u2013\u20099:30\u202fPM"", ""Saturday: 12:00\u2009\u2013\u20099:30\u202fPM"", ""Sunday: Closed""]}",AcnlKN3PO1_ahQuPYcK2RoSyTx85WOepO0x-h0IB1CS5T4bCwWHjIFEHltd-1knwb5FDHAuQp1qyrIXvRfFj4TyLb-uNHQzjx4-GwpzDMGg6ToiL_f_d4cTS0OwaiPdG-RxKMogNx4HTfwQuIljz55zAENoVaYH3t8AJuj6fBIyJeb-WfwRzZQ8ZiXcKwL_iwwk__OKsYqZk028qyXfdQc5Ya2xm7AAWfmsrobEy_yEZjV-vKB943C-eA7ndR5rg0XXwi-dpiQaaTJ0leG4lPFKrLzTqbM4zw8eqtn583ZJZWayZvYQBkMXdysNx_aBp8zpyswYEy9K8LhufvXDBPgyLBXBXKj8uYBsGwwmC4oDi0H8kz8Zh9nDB-7Dlt453PWJFVx_UzkkQzXCnOFA1WL2xwp6VB4neIC8wPHzh7z8oV3PbsQ,,OSM
,,,,,,,,,,,,,,,,,,,BS5 5,Easton,,,,,,,,,ChIJQemSlk6OcUgR0JBK1Op1y3U,Bristol Best Kebab,"restaurant,point_of_interest,food,establishment",3.7,159,1,"233 Church Road, Bristol",51.459484,-2.55414,OPERATIONAL,07379 083770,+44 7379 083770,https://bristolbestkebab.co.uk/,"{""open_now"": false, ""periods"": [{""close"": {""day"": 1, ""time"": ""0030""}, ""open"": {""day"": 0, ""time"": ""1600""}}, {""close"": {""day"": 2, ""time"": ""0030""}, ""open"": {""day"": 1, ""time"": ""1600""}}, {""close"": {""day"": 3, ""time"": ""0030""}, ""open"": {""day"": 2, ""time"": ""1600""}}, {""close"": {""day"": 4, ""time"": ""0030""}, ""open"": {""day"": 3, ""time"": ""1600""}}, {""close"": {""day"": 5, ""time"": ""0030""}, ""open"": {""day"": 4, ""time"": ""1600""}}, {""close"": {""day"": 6, ""time"": ""0200""}, ""open"": {""day"": 5, ""time"": ""1600""}}, {""close"": {""day"": 0, ""time"": ""0200""}, ""open"": {""day"": 6, ""time"": ""1600""}}], ""weekday_text"": [""Monday: 4:00\u202fPM\u2009\u2013\u200912:30\u202fAM"", ""Tuesday: 4:00\u202fPM\u2009\u2013\u200912:30\u202fAM"", ""Wednesday: 4:00\u202fPM\u2009\u2013\u200912:30\u202fAM"", ""Thursday: 4:00\u202fPM\u2009\u2013\u200912:30\u202fAM"", ""Friday: 4:00\u202fPM\u2009\u2013\u20092:00\u202fAM"", ""Saturday: 4:00\u202fPM\u2009\u2013\u20092:00\u202fAM"", ""Sunday: 4:00\u202fPM\u2009\u2013\u200912:30\u202fAM""]}",AcnlKN3JXSoiA2UOX3-WMd0bj486mbdv0U43M68-HR8mPLhXeBHzfrsdm6a91CHlItNTg7LLsBanygUFa-2iarvCUFOWpB8An3anxjsQk_P2wEQ3uOGY8juFKNqTi1uVZ8ofo79EBpJqvGN9xn3tXL9SncRmHwfmbls0x0-2LCOca9v6Ngsx-sA8s61z9cm1K-dCdQacFqVY4yGauwHZsuoR_wsREotL0L6fTyeuaYGpFWhZfXWd9n0p3CeuzKFHVXXb2HFLNq0srDc-pudiVJpZ-piMnL_dE--xFqtcuwdhNORLHlO9JUQDsVy7lB02D4IaLB-LCosSsZxLjGqXuizg804A5Qb2GFPFdoBUqdcnY_ax9mAe89CScUD-asyayDTR3z70D2SPlAI9u6d7zDfuO7HG3zuaBweIixe7RZnrp7Lo-A,restaurant,Google
,,,,,,,,,,,,,,,,,,,BS7 8,Horfield,,,,,,,,,ChIJRXwxOwOOcUgRV-d3VZvQQJU,Bristol Bottle Shop,"liquor_store,bar,store,point_of_interest,establishment",4.8,178,,"354 Gloucester Road, Horfield, Bristol",51.4832209,-2.5872656,OPERATIONAL,,,,"{""open_now"": false, ""periods"": [{""close"": {""day"": 2, ""time"": ""1900""}, ""open"": {""day"": 2, ""time"": ""1200""}}, {""close"": {""day"": 3, ""time"": ""1900""}, ""open"": {""day"": 3, ""time"": ""1200""}}, {""close"": {""day"": 4, ""time"": ""2100""}, ""open"": {""day"": 4, ""time"": ""1200""}}, {""close"": {""day"": 5, ""time"": ""2100""}, ""open"": {""day"": 5, ""time"": ""1200""}}, {""close"": {""day"": 6, ""time"": ""2100""}, ""open"": {""day"": 6, ""time"": ""1200""}}], ""weekday_text"": [""Monday: Closed"", ""Tuesday: 12:00\u2009\u2013\u20097:00\u202fPM"", ""Wednesday: 12:00\u2009\u2013\u20097:00\u202fPM"", ""Thursday: 12:00\u2009\u2013\u20099:00\u202fPM"", ""Friday: 12:00\u2009\u2013\u20099:00\u202fPM"", ""Saturday: 12:00\u2009\u2013\u20099:00\u202fPM"", ""Sunday: Closed""]}",AcnlKN18kG824f0qUwJW3RHrp8n_7NBvy-4rD0HzKSyJH3E6E3iBJURJsgh_uHbzm8hTYKGc72TbjPyCoN7hO67DgZiWXxdUtS8D1Effx_f678gFsdqA-1H9ErETPlseOuxfSCgYJpK7S85dlB-1olAkzT9-RIADyS3rCOLoNlHNiOpk3NbrbSZ5UayRk3CYzPNcN9tjk2_6zdyYEdEjvGC1fhUb7jDoAYy0c7helc2rIeQP7DreuMxfAQTQ8AU8vFxzVBq0XyKySIrPfSF27wYtdKeAhKO-PQ_lrGJtcTPObpPJbv9pJ00FWQ1gNxPqLcHMQ_lr1rOEH23sQyK-5XCgpg3My6KrrUR1wjW0dh607R0X9nk-ySEaOCDwMw5upLuyJyxahV3zB-NZpGcVxP6NHSaz3Pb8D-7mCCE9GzQrIewyc6c3MEPVCp32iUInB1Q1,bar,Google
4592735590,node,The Library Cafe,cafe,,,,,,,,,Mo-Fr 09:30-16:00; Sa 10:00-16:00,,,,,51.4514781,-2.6028426,BS1 4,Central,Bristol Central,FALSE,,FALSE,FALSE,FALSE,TRUE,,ChIJX3SQLtGNcUgRXznw-5YPODw,Bristol Central Library,"library,point_of_interest,establishment",4.3,271,,"College Green, Bristol",51.4516049,-2.6021229,OPERATIONAL,0117 903 7250,+44 117 903 7250,https://www.bristol.gov.uk/residents/libraries-and-archives/central-library,"{""open_now"": false, ""periods"": [{""close"": {""day"": 0, ""time"": ""1700""}, ""open"": {""day"": 0, ""time"": ""1300""}}, {""close"": {""day"": 1, ""time"": ""1700""}, ""open"": {""day"": 1, ""time"": ""0930""}}, {""close"": {""day"": 2, ""time"": ""1900""}, ""open"": {""day"": 2, ""time"": ""0930""}}, {""close"": {""day"": 3, ""time"": ""1700""}, ""open"": {""day"": 3, ""time"": ""0930""}}, {""close"": {""day"": 4, ""time"": ""1900""}, ""open"": {""day"": 4, ""time"": ""0930""}}, {""close"": {""day"": 5, ""time"": ""1700""}, ""open"": {""day"": 5, ""time"": ""0930""}}, {""close"": {""day"": 6, ""time"": ""1700""}, ""open"": {""day"": 6, ""time"": ""1000""}}], ""weekday_text"": [""Monday: 9:30\u202fAM\u2009\u2013\u20095:00\u202fPM"", ""Tuesday: 9:30\u202fAM\u2009\u2013\u20097:00\u202fPM"", ""Wednesday: 9:30\u202fAM\u2009\u2013\u20095:00\u202fPM"", ""Thursday: 9:30\u202fAM\u2009\u2013\u20097:00\u202fPM"", ""Friday: 9:30\u202fAM\u2009\u2013\u20095:00\u202fPM"", ""Saturday: 10:00\u202fAM\u2009\u2013\u20095:00\u202fPM"", ""Sunday: 1:00\u2009\u2013\u20095:00\u202fPM""]}",AcnlKN2n_eDwb5Gj7VAy5ys3yOA40pGUADKIqSeRLyH5Un1bC-4m6MrqHk3YFslv1eXjZUoppm8cY74yR9o3adgdXs-jPm_RcR9EgU1Vc3ebgwTRN3coBHuxmxUv0LWDq6KI9646ICAMvujScilG8d51t1oYQ6-nA35xyCAZ7jkNcqRu2eNlo8jDA122n7e3OPHyomtWtPcjYdg2BIWFmvgGioD9lg96TNqOU7xJGL1nRXLt7aKCidwd5k60wehrWY35EsUBuGFfv-wL4emnWsX5f8Ef8XvLzdzsL3ap1FJ1B5tp8v5HHkCx9eaOZiSGMLlPV2sjgZ7Wx8pLMwJeI65IXDRL0qx3B_zoAcj_5KRdShKSUu-35dgqLAFZHZZN0NJBjNdNAOsqErXcbkt9o8oE-07CF4BzVEQEqqbh0MZrP8RZmg,,OSM
,,,,,,,,,,,,,,,,,,,BS1 1,Central,,,,,,,,,ChIJhZTRhHeOcUgR83VWqu7LgFc,Bristol Grand Hotel By Sunday,"lodging,restaurant,point_of_interest,food,establishment",3.7,3282,,"Broad Street, Bristol",51.4553126,-2.5933932,OPERATIONAL,0117 929 1645,+44 117 929 1645,https://www.oyorooms.com/gb/325476/?checkin=01/08/2025&checkout=02/08/2025&rooms=1&guests=1&rooms_config=1-1_0,{},AcnlKN3eH81fCcFhS2F_3Ko6P4faOHDVwDc-8hsYlZlWjza40FGev-HPniywdpA_8r0t7sv-jgKp0NYAuZ4Y4JGJzYtwt7HXBtUL2cX0JGmLP_omoW8TApxEBR2jQjgTnPWFWoU8H7cxs5L8NFyeEua78K3lGFNrZLetckDMdPuf9EFzr4DenJb9Cxe898RrnH5_Mo9xk3XBQFVUWsUVZ6wqmevxTgP65Zup8qw6MxDWoX9Wvy2Q2nXKeIPgg-C0vgry4mluQb5Rv0L9hEvoebH36bDg9BIqN16hhphJM4Wm-TCaSw,restaurant,Google
,,,,,,,,,,,,,,,,,,,BS5 5,Easton,,,,,,,,,ChIJuVW1_EqOcUgRwDBTU5Rm-ZE,Bristol Grill Kebab House,"meal_takeaway,restaurant,point_of_interest,food,establishment",3,33,1,"346 Whitehall Road, Bristol",51.463919,-2.549606,OPERATIONAL,0117 951 8518,+44 117 951 8518,,"{""open_now"": false, ""periods"": [{""close"": {""day"": 0, ""time"": ""2300""}, ""open"": {""day"": 0, ""time"": ""1200""}}, {""close"": {""day"": 1, ""time"": ""1000""}, ""open"": {""day"": 1, ""time"": ""0600""}}, {""close"": {""day"": 2, ""time"": ""2300""}, ""open"": {""day"": 2, ""time"": ""1200""}}, {""close"": {""day"": 3, ""time"": ""2300""}, ""open"": {""day"": 3, ""time"": ""1200""}}, {""close"": {""day"": 4, ""time"": ""2300""}, ""open"": {""day"": 4, ""time"": ""1200""}}, {""close"": {""day"": 5, ""time"": ""2300""}, ""open"": {""day"": 5, ""time"": ""1200""}}, {""close"": {""day"": 6, ""time"": ""2300""}, ""open"": {""day"": 6, ""time"": ""1200""}}], ""weekday_text"": [""Monday: 6:00\u2009\u2013\u200910:00\u202fAM"", ""Tuesday: 12:00\u2009\u2013\u200911:00\u202fPM"", ""Wednesday: 12:00\u2009\u2013\u200911:00\u202fPM"", ""Thursday: 12:00\u2009\u2013\u200911:00\u202fPM"", ""Friday: 12:00\u2009\u2013\u200911:00\u202fPM"", ""Saturday: 12:00\u2009\u2013\u200911:00\u202fPM"", ""Sunday: 12:00\u2009\u2013\u200911:00\u202fPM""]}",,restaurant,Google
,,,,,,,,,,,,,,,,,,,BS1 4 0,Hengrove and Whitchurch Park,,,,,,,,,ChIJ0XnNWM-OcUgRSkyTU9qvy7U,Bristol Kebab House,"meal_delivery,meal_takeaway,restaurant,point_of_interest,food,establishment",3.5,100,,"24 Gilda Parade, Bristol",51.4134495,-2.5600143,OPERATIONAL,07482 795515,+44 7482 795515,https://www.bristolkebab.co.uk/,"{""open_now"": false, ""periods"": [{""close"": {""day"": 0, ""time"": ""2300""}, ""open"": {""day"": 0, ""time"": ""1500""}}, {""close"": {""day"": 1, ""time"": ""2300""}, ""open"": {""day"": 1, ""time"": ""1500""}}, {""close"": {""day"": 2, ""time"": ""2300""}, ""open"": {""day"": 2, ""time"": ""1500""}}, {""close"": {""day"": 3, ""time"": ""2300""}, ""open"": {""day"": 3, ""time"": ""1500""}}, {""close"": {""day"": 4, ""time"": ""2300""}, ""open"": {""day"": 4, ""time"": ""1500""}}, {""close"": {""day"": 5, ""time"": ""2300""}, ""open"": {""day"": 5, ""time"": ""1500""}}, {""close"": {""day"": 6, ""time"": ""2300""}, ""open"": {""day"": 6, ""time"": ""1500""}}], ""weekday_text"": [""Monday: 3:00\u2009\u2013\u200911:00\u202fPM"", ""Tuesday: 3:00\u2009\u2013\u200911:00\u202fPM"", ""Wednesday: 3:00\u2009\u2013\u200911:00\u202fPM"", ""Thursday: 3:00\u2009\u2013\u200911:00\u202fPM"", ""Friday: 3:00\u2009\u2013\u200911:00\u202fPM"", ""Saturday: 3:00\u2009\u2013\u200911:00\u202fPM"", ""Sunday: 3:00\u2009\u2013\u200911:00\u202fPM""]}",AcnlKN3Qxeep3bGpwoz9XX4eADiYOvgiO_aTOl3XRDGWmAiLgzc2jB0gqP50yXoV4w0Z7fUxptohyLzw4ZeWb3yj-xARxbTbZbJTOUOBwB47R7aWOE8XimFikOwoUZ02W8AMlkq5k9hRLlFpdbci1AV0QvrnzkG_Cnc4rGwP-qmAMSQjkZ6IDW8UCttpeL-lkpHn23nPREJ9GXctRrgn1veZyFbUkq5aPFeGyy_MVvI9oympDKpFbetdOGcQcH-SYaKQwLc4q0o9zN6PpHHm0GFKpILOSL4SPSakqAhQZ045Pn8mZLIj4ae-TIs8qlqB7h5OlL8FHTcpCBWb9eXBi-VdPEriseR6eRSt9knuHVpMMOtSxaxgv-JBIUbokE9ihbLMfF2h6Ys5vN65PBeaTzOxu94zh55WqeA67w-xiL24247q-nk,restaurant,Google
,,,,,,,,,,,,,,,,,,,BS1 1,Central,,,,,,,,,ChIJ-eV1jnaOcUgRa3NqzLIIxO8,Bristol Old Vic,"cafe,bar,food,point_of_interest,establishment",4.7,2606,,"King Street, Bristol",51.4520487,-2.5943206,OPERATIONAL,0117 987 7877,+44 117 987 7877,https://bristololdvic.org.uk/,"{""open_now"": false, ""periods"": [{""close"": {""day"": 1, ""time"": ""2300""}, ""open"": {""day"": 1, ""time"": ""0800""}}, {""close"": {""day"": 2, ""time"": ""2300""}, ""open"": {""day"": 2, ""time"": ""0800""}}, {""close"": {""day"": 3, ""time"": ""2300""}, ""open"": {""day"": 3, ""time"": ""0800""}}, {""close"": {""day"": 4, ""time"": ""2300""}, ""open"": {""day"": 4, ""time"": ""0800""}}, {""close"": {""day"": 5, ""time"": ""2300""}, ""open"": {""day"": 5, ""time"": ""0800""}}, {""close"": {""day"": 6, ""time"": ""2300""}, ""open"": {""day"": 6, ""time"": ""0800""}}], ""weekday_text"": [""Monday: 8:00\u202fAM\u2009\u2013\u200911:00\u202fPM"", ""Tuesday: 8:00\u202fAM\u2009\u2013\u200911:00\u202fPM"", ""Wednesday: 8:00\u202fAM\u2009\u2013\u200911:00\u202fPM"", ""Thursday: 8:00\u202fAM\u2009\u2013\u200911:00\u202fPM"", ""Friday: 8:00\u202fAM\u2009\u2013\u200911:00\u202fPM"", ""Saturday: 8:00\u202fAM\u2009\u2013\u200911:00\u202fPM"", ""Sunday: Closed""]}",AcnlKN3WJEHuqWvCxJdLdkJq1Um7dRi6ylXaKskWAXmNC3HdKpcI6qGDNANRN7bva6AhHYyK06keSLFetYFk_KOcLmPa2a8ycfiYhwsNs7KfR8-v5HBdOfzxgJ6cvAC8gvCh8Lj2qQzzR6xA8CuazvdTwSORjXfIUD-1iXbPNcmK9ibJWx-dYhhHmj5BXysz7D7RItI7uU-4ebHxG6eBF5rFbxbIV0Jm1BQnw6RI-KTuKCcogAG7nHdCfbZC7-B_mxtFfF6Ha4J7EVZirETM0eUaPdGO73577RzESvCNGCa477LeiQ,cafe,Google
,,,,,,,,,,,,,,,,,,,BS1 1 8,Avonmouth and Lawrence Weston,,,,,,,,,ChIJNRdzx72TcUgR4tljoC47Onk,Bristol Twenty Espresso Bar,"cafe,store,point_of_interest,food,establishment",,,,"2, The Polygon, Fourth Way, Avonmouth, Bristol",51.5028138,-2.6789328,OPERATIONAL,0843 557 4669,+44 843 557 4669,https://www.bristol-twenty.co.uk/,"{""open_now"": false, ""periods"": [{""close"": {""day"": 1, ""time"": ""1500""}, ""open"": {""day"": 1, ""time"": ""0800""}}, {""close"": {""day"": 2, ""time"": ""1500""}, ""open"": {""day"": 2, ""time"": ""0800""}}, {""close"": {""day"": 3, ""time"": ""1500""}, ""open"": {""day"": 3, ""time"": ""0800""}}, {""close"": {""day"": 4, ""time"": ""1500""}, ""open"": {""day"": 4, ""time"": ""0800""}}, {""close"": {""day"": 5, ""time"": ""1300""}, ""open"": {""day"": 5, ""time"": ""0800""}}], ""weekday_text"": [""Monday: 8:00\u202fAM\u2009\u2013\u20093:00\u202fPM"", ""Tuesday: 8:00\u202fAM\u2009\u2013\u20093:00\u202fPM"", ""Wednesday: 8:00\u202fAM\u2009\u2013\u20093:00\u202fPM"", ""Thursday: 8:00\u202fAM\u2009\u2013\u20093:00\u202fPM"", ""Friday: 8:00\u202fAM\u2009\u2013\u20091:00\u202fPM"", ""Saturday: Closed"", ""Sunday: Closed""]}",AcnlKN0AVa0Q63vI9TUGQi0weZYG5QbikLBGYFkrdYYNdLqjpD9qiDSzfJPrCS0RaCHo2dsSgff_JxE3LFJSSxsQSEhvNNj9xZp_Kz_T73iwYkh3mjo00ZH8AMihd3SEr9Dk9G2IFxTmRLKijlzEeltinSOfcKZpdZo3cEQhSMj6y1eY9DebPLDqCmXcqw-uyuN8EEf4l0Rc7Vyn6D14b2dcBvxVKFl2oXLVCmAKmQIDpxsJP6Tq4nCAcEJ4SzFsDkQEulEMUIsBGAXqDWEYdYhGixIqNr3SX_FVFNPZbGVrO7U0gQ,cafe,Google
368537075,way,Brozen Bar,bar,,,,Saint Nicholas Street,43,BS1 1TP,,https://brozenbar.com/,,,,,,51.4537393,-2.5946938,BS1 1,Central,Bristol Central,FALSE,,FALSE,FALSE,FALSE,TRUE,,ChIJu_ZNEniOcUgRjOBKGORdR3A,Brozen Bar - Bristol,"bar,restaurant,store,point_of_interest,food,establishment",4.9,437,2,"43 St Nicholas St, Bristol",51.4537284,-2.5947384,OPERATIONAL,0117 403 4075,+44 117 403 4075,http://www.brozenbar.com/,"{""open_now"": false, ""periods"": [{""close"": {""day"": 0, ""time"": ""2200""}, ""open"": {""day"": 0, ""time"": ""1400""}}, {""close"": {""day"": 2, ""time"": ""2330""}, ""open"": {""day"": 2, ""time"": ""1700""}}, {""close"": {""day"": 3, ""time"": ""2330""}, ""open"": {""day"": 3, ""time"": ""1700""}}, {""close"": {""day"": 4, ""time"": ""2330""}, ""open"": {""day"": 4, ""time"": ""1700""}}, {""close"": {""day"": 5, ""time"": ""2330""}, ""open"": {""day"": 5, ""time"": ""1600""}}, {""close"": {""day"": 6, ""time"": ""2330""}, ""open"": {""day"": 6, ""time"": ""1400""}}], ""weekday_text"": [""Monday: Closed"", ""Tuesday: 5:00\u2009\u2013\u200911:30\u202fPM"", ""Wednesday: 5:00\u2009\u2013\u200911:30\u202fPM"", ""Thursday: 5:00\u2009\u2013\u200911:30\u202fPM"", ""Friday: 4:00\u2009\u2013\u200911:30\u202fPM"", ""Saturday: 2:00\u2009\u2013\u200911:30\u202fPM"", ""Sunday: 2:00\u2009\u2013\u200910:00\u202fPM""]}",AcnlKN1PALuE8Q_7tuxdbd8SHMv950u_QMDItHg6rNTSFfM4JdgAY11EHAvPHZSArQnWVJGZYKXam5vvw6A0jFNJnNcKZKxzrFYarGS6Sn-3Bba1HVLGanV1ugUMYBtkpPHw5Gzw_UlP6iGU6bv7hCWP093K_UWu3145FEDmpEWi9uPAknbg2kp5PXRHva0EAQKA4Z0NpktUEKoBGMsfiUPk0Q9G8zs144rOyb1otneQWPI-3hchAScLNhcgOF9KybI_hxuLM4QPQiitWGXYtU9R5xqUO5mJ2BwqwIBr_DhMvD7u8Q,,OSM
